ID;Type;Summary;State;Assigned User;Project;Purpose;Precondition;Events;Expected Result;Created Date;Test Design Technique;Test Methods
27695233;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_018_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending 0x2E02CB (Knockout timer) request and checking the written value with the related reading commands.;Positive responses with the valid previously written values.;04.15.2021 18:43:21;;
27695237;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_093_M0100;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (default session) with physical addressing.;Sending request 0x2208ED (Dataset modul checksum).;Positive response without correct response length.;04.15.2021 18:43:26;;
27695239;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_025_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending 0x2E0E0C (Brake disc dehydration) requests with the valid values and checking the written values with the related reading command,sending 0x2E0E0C requests with non-valid written values.;Positive values with the valid previously written values or NRC 0x31 negative responses.;04.15.2021 18:43:28;;
27695241;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_063_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x22F15B (Fingerprint And Programming Date Of Logical SoftwareBlocks).;Positive response without correct response length.;04.15.2021 18:43:30;;
27695243;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_097_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x2204FE (Productionmode).;Positive response with correct values and response length. ;04.15.2021 18:43:32;;
27695245;TM_Test Case;SW_DIA_BR_TEST_C1F_6.29.4.1_28_003_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with functional addressing.;Sending 0x280102 (Enable Rx and disable Tx network communication messages), checking the related frame trasmissions are switched off and the reception of the network communication messages,sending 0x280002 (Enable Rx and Tx network communication messages), checking the related frame trasmissions are switched off and the reception of the network communication messages.;Positive response with correct communication messages.;04.15.2021 18:43:34;;
27695247;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_043_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x22180C (Electronic differential lock).;Positive response with correct response length. ;04.15.2021 18:43:38;;
27695249;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_002_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending 0x2E0410 (ISO TP Blocksize) request with a valid value and checking the written value with the related reading command.;Positive response with the valid previously written value.;04.15.2021 18:43:41;;
27695251;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_082_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Reading out the related EEPROM areas,overwrite the related EEPROM areas for byte 4-8 bytes with random values,sending request 0x22F1AA (VW workshop system name),writing back the original related EEPROM areas.;Positive response with correct values and response length. ;04.15.2021 18:43:45;;
27695253;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_081_M0100;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (default session) with physical addressing.;Reading out the related EEPROM areas,overwrite the related EEPROM areas for byte 4-6 bytes with random values,sending request 0x22F1A3 (VW ECU hardware version number),writing back the original related EEPROM areas.;Positive response with correct values and response length. ;04.15.2021 18:43:49;;
27695255;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_030_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x221008 (Supplier hardware version).;Positive response with correct values and response length. ;04.15.2021 18:43:52;;
27695257;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_114_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x220AA3 (Expected OBD requirements).;Positive response with correct response length. ;04.15.2021 18:43:54;;
27695259;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_048_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x2E080103E803E8 (Curb weight).;Positive response.;04.15.2021 18:43:56;;
27695261;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_039_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x221807 (Hill start assist).;Positive response with correct response length. ;04.15.2021 18:43:58;;
27695265;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_028_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x221006 (Analyse 02 Single Track Model).;Positive response with correct response length. ;04.15.2021 18:44:02;;
27695267;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_041_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Setting signal values (MQB_ALR_Ist_Proz, MQB_ALR_Sta_Laengssperre) to different valid values,sending requests 0x22180A (4WD) between the set environments below.;Positive response with correct values and response length. ;04.15.2021 18:44:04;;
